date,ind,maxtp,ind,mintp,igmin,gmin,ind,rain,cbl,wdsp,ind,hm,ind,ddhm,ind,hg,sun,dos,soil,pe,evap,smd_wd,smd_md,smd_pd
25-Apr-10,0,16.6,0,10.2,0,8.2,0,4.1,1013.5,8.6,0,17,0,250,0,22,8.7,0,13.375,2.3,3.4,30.4,30.4,26.5
26-Apr-10,0,18.3,0,10.2,0,7.3,2,0,1021,5.6,0,12,0,180,0,15,7,0,13.725,2.8,3.8,32.4,32.4,28.9
27-Apr-10,0,14.2,0,11.3,0,8.7,0,4.2,1017.7,14.3,0,22,0,170,0,28,1.2,0,12.425,1.8,2.8,29.5,29.5,26.1
28-Apr-10,0,18,0,10,0,9.1,0,0.3,1011,11.8,0,19,0,210,0,26,3.7,0,13.275,2.4,3.6,30.9,30.9,27.8
29-Apr-10,0,14.8,0,8.7,0,5,2,0,1008.1,9.5,0,17,0,260,0,21,3.6,0,13.275,2.3,3.2,32.6,32.6,29.7
30-Apr-10,0,15.1,0,8.3,0,7.2,0,1.9,1005.8,9.1,0,17,0,270,0,23,9.6,0,13.125,2.5,3.7,32.4,32.4,29.8
01-May-10,0,13.8,0,6.5,0,5,0,14,1009.7,4.8,0,13,0,30,0,18,4.6,0,12.5,2,2.7,19.8,19.8,17.3
02-May-10,0,12.8,0,6.5,0,2.6,0,0.1,1018.4,10.6,0,17,0,10,0,27,7,0,11.025,2.3,3.3,21.6,21.6,19.3
03-May-10,0,13.5,0,4.1,1,-0.3,0,0,1027.8,8.2,0,15,0,350,0,21,11.4,0,10.75,2.5,3.6,23.5,23.5,21.6
04-May-10,0,12.7,0,3,1,-1.8,3,0,1029.9,6.6,0,13,0,10,0,18,2.5,0,10.475,1.7,2.3,24.8,24.8,23
05-May-10,0,15.8,0,8.3,0,5.1,0,0.4,1022.9,8.5,0,14,0,300,0,21,0.1,0,11.8,1.4,2,25.6,25.6,23.9
06-May-10,0,15.8,0,7.9,0,10.5,2,0,1015.2,10.7,0,16,0,350,0,24,6.2,0,12.65,2.1,3.2,27.2,27.2,25.7
07-May-10,0,13.5,0,5.1,0,3.8,2,0,1014.7,9.5,0,19,0,50,0,27,8.3,0,11.8,2.5,3.7,29.1,29.1,27.8
08-May-10,0,15.8,0,3.7,1,-0.1,3,0,1015.9,10.5,0,19,0,40,0,27,12.1,0,11.425,3.7,5.4,31.8,31.8,30.9
09-May-10,0,14.7,0,3.1,1,-1.5,3,0,1014.2,7.7,0,15,0,350,0,20,8.1,0,11.25,2.8,4.1,33.8,33.8,33.1
10-May-10,0,11.9,0,3.8,0,0.9,3,0,1015.3,10.2,0,19,0,20,0,26,7.6,0,10.8,2.5,3.7,35.5,35.5,35
11-May-10,0,12.4,0,0.8,1,-4.1,3,0,1015.7,6.1,0,13,0,280,0,19,7.1,0,10.75,2.4,3.4,37.1,37.1,36.8
12-May-10,0,12.8,0,3.2,1,-1.5,3,0,1015.3,7,0,15,0,310,0,20,11.2,0,11.6,2.6,3.8,38.9,38.9,38.7
13-May-10,0,12.7,0,6.9,0,3.8,0,1.9,1009.6,8.2,0,14,0,230,0,19,0.1,0,11.525,1.7,2.5,38.1,38.1,38
14-May-10,0,15,0,5.4,1,-0.8,0,0.3,1010.5,9.7,0,20,0,310,0,26,12.1,0,11.8,2.8,4.3,39.6,39.6,39.7
15-May-10,0,14.4,0,6,1,-0.1,0,3.1,1015,10.9,0,18,0,250,0,25,5.2,0,12.6,2.3,3.6,38,38,38.2
16-May-10,0,14,0,7.2,0,6.1,0,1.4,1017.1,8,0,17,0,280,0,23,9.2,0,12.825,2.7,4,38.3,38.3,38.8
17-May-10,0,15.2,0,7.2,0,1.3,0,0.2,1022.3,4.7,0,10,0,180,0,13,1.9,0,13.05,1.9,2.6,39.4,39.4,40
18-May-10,0,14.8,0,11.2,0,8.8,0,5.9,1022.2,10.2,0,17,0,160,0,22,0,0,12.925,1.6,2.3,34.5,34.5,35.1
19-May-10,0,19.7,0,12.4,0,11.7,0,1.1,1024.2,4.3,0,11,0,240,0,17,2.3,0,14.975,2.1,2.8,34.8,34.8,35.6
20-May-10,0,24.3,0,12.9,0,8.9,0,2.6,1028.2,4.6,0,12,0,280,0,15,6.2,0,17.075,3.3,4.3,34.5,34.5,35.5
21-May-10,0,21.5,0,11,0,7.6,3,0,1027.7,6,0,12,0,170,0,15,3.4,0,16.7,2.5,3.4,36.2,36.2,37.4
22-May-10,0,25.2,0,11.2,0,7.6,3,0,1025.6,7.6,0,14,0,160,0,18,15.1,0,17.875,4.6,6.4,39.3,39.3,40.7
23-May-10,0,25.1,0,9.6,0,4.8,3,0,1020.7,4.1,0,9,0,170,0,11,15.6,0,19,4.6,6.1,42.3,42.3,43.9
24-May-10,0,20.5,0,10.4,0,6.8,3,0,1015.1,6.1,0,12,0,30,0,16,7.1,0,17.85,3.1,4.2,44.2,44.2,45.9
25-May-10,0,18.8,0,7.9,0,5.6,3,0,1012.4,8.2,0,14,0,40,0,18,15.3,0,17.15,4,5.7,46.6,46.6,48.5
26-May-10,0,17.4,0,4.3,0,2.4,3,0,1011.3,8,0,13,0,350,0,23,8.9,0,15.775,3.7,5.3,48.7,48.7,50.8
27-May-10,0,13.6,0,4.8,0,0.1,0,0.2,1011.3,8.2,0,17,0,280,0,22,3.7,0,13.975,1.8,2.7,49.5,49.5,51.7
28-May-10,0,16.5,0,8.7,0,4.3,0,2.8,1009.2,5.4,0,10,0,170,0,13,2.6,0,14.975,2.1,2.8,47.9,47.9,50.1
29-May-10,0,14.7,0,10.2,0,9.7,0,11.2,1005.1,6.3,0,13,0,280,0,17,0.7,0,14.775,1,1.4,37.3,37.3,39.5
30-May-10,0,14.8,0,8.1,0,6.5,0,0.3,1013.2,3.1,0,7,0,330,0,12,1.1,0,14.85,1.7,2.3,38.1,38.1,40.4
31-May-10,0,17.1,0,10.6,0,9.2,0,11.3,1014.2,11.5,0,18,0,150,0,23,0.2,0,14.625,2.3,3.3,28.3,28.3,30.7
01-Jun-10,0,18.2,0,10.9,0,8.9,0,0.4,1015,8.8,0,14,0,270,0,19,12.3,0,16.2,3.5,5.4,30.5,30.5,33.1
02-Jun-10,0,21.4,0,10.2,0,6.6,3,0,1019.2,4.6,0,13,0,160,0,17,9,0,17.4,3.6,4.8,33.1,33.1,35.9
03-Jun-10,0,19.6,0,12.3,0,8.9,0,0,1015.9,11.2,0,19,0,130,0,27,4.2,0,16.825,3.3,4.5,35.4,35.4,38.3
04-Jun-10,0,20.5,0,12.4,0,11.9,2,0,1014.5,7.8,0,12,0,110,0,18,11.1,0,18,3.8,5.3,38,38,41
05-Jun-10,0,20.5,0,10.6,0,5.7,0,2.7,1016.4,4.3,0,11,0,270,0,15,4,0,18.525,2.9,3.8,37.1,37.1,40.3
06-Jun-10,0,18.7,0,12.2,0,11,0,1,1012.8,5.3,0,12,0,240,0,18,10.4,0,18.8,3.4,4.6,38.4,38.4,41.7
07-Jun-10,0,15.9,0,12.1,0,10.3,0,10.3,1003.3,8.6,0,16,0,80,0,24,0,0,16.4,1.7,2.4,29.2,29.2,32.5
08-Jun-10,0,18.6,0,12.9,0,12.8,0,3.4,999,9.3,0,16,0,0,0,21,2.8,0,16.575,2.1,3.1,27.3,27.3,30.7
09-Jun-10,0,16.9,0,11.9,0,11.7,0,0.5,1005.9,11.3,0,18,0,30,0,24,0.1,0,15.45,1.8,2.6,28.2,28.2,31.7
10-Jun-10,0,19.9,0,10.1,0,7.1,0,0,1011.8,8.9,0,17,0,40,0,22,7.8,0,16.05,3,4.2,30.4,30.4,34
11-Jun-10,0,19.9,0,9.3,0,5.8,0,0,1014.8,7.5,0,16,0,340,0,22,7.3,0,16.9,3.2,4.4,32.7,32.7,36.4
12-Jun-10,0,18.4,0,9.7,0,5,0,0,1018.3,6.7,0,14,0,280,0,19,4.3,0,17.375,3,4,34.8,34.8,38.6
13-Jun-10,0,16.4,0,10.8,0,9.9,0,0.1,1016,12.8,0,23,0,290,0,31,9.3,0,17.2,3,4.9,36.7,36.7,40.6
14-Jun-10,0,19.7,0,10.3,0,6.6,0,0.6,1022.7,7.5,0,14,0,350,0,19,4.5,0,16.2,3.1,4.2,38.2,38.2,42.1
15-Jun-10,0,21.1,0,8.6,0,5.7,3,0,1028.1,5.9,0,14,0,240,0,19,14.1,0,17.725,4.2,5.8,40.9,40.9,45
16-Jun-10,0,21.1,0,10.4,0,7.5,3,0,1026.3,5.1,0,12,0,290,0,17,11.5,0,19.1,4,5.5,43.4,43.4,47.6
17-Jun-10,0,22.4,0,12.6,0,7.9,3,0,1023.3,4.4,0,11,0,310,0,15,5.6,0,19.75,3.2,4.2,45.3,45.3,49.5
18-Jun-10,0,19.2,0,11.7,0,9,2,0,1021.8,7,0,12,0,320,0,18,0.7,0,18.4,2.6,3.5,46.8,46.8,51.1
19-Jun-10,0,21.5,0,8.7,0,6.5,3,0,1020.4,9.2,0,17,0,320,0,24,15.1,0,18.425,4.9,7,49.6,49.6,54
20-Jun-10,0,21.6,0,7,0,1.8,3,0,1021.7,5.2,0,10,0,350,0,13,15.8,0,19.15,4.5,6.2,52.1,52.1,56.5
21-Jun-10,0,22.9,0,8.5,0,4,3,0,1020.3,5.4,0,14,0,250,0,19,13,0,20.15,4.1,5.6,54.2,54.2,58.7
22-Jun-10,0,19.9,0,12.4,0,10.1,3,0,1019.2,7.5,0,12,0,190,0,22,3.8,0,19.2,2.7,3.7,55.6,55.6,60.1
23-Jun-10,0,20,0,14.2,0,14.6,0,0.6,1017.5,9,0,15,0,240,0,19,1.3,0,18.95,2.5,3.4,56.2,56.2,60.7
24-Jun-10,0,21.3,0,13.3,0,11.5,0,0,1017.6,5.9,0,10,0,220,0,18,7.8,0,19.875,3.9,5.3,58.2,58.2,62.6
25-Jun-10,0,22.7,0,11.6,0,7.3,2,0,1014.3,8.1,0,15,0,150,0,19,4.9,0,19.85,3.1,4.1,59.6,59.6,64.1
26-Jun-10,0,22.2,0,14,0,11,2,0,1011,9.6,0,18,0,180,0,25,8.4,0,20.075,3.7,4.9,61.3,61.3,65.8
27-Jun-10,0,21.1,0,14.5,0,12.1,2,0,1013.2,11.6,0,20,0,250,0,28,11.4,0,19.9,4.5,6.4,63.3,63.3,67.8
28-Jun-10,0,20.7,0,13.2,0,12,0,3.9,1014.5,7.9,0,14,0,240,0,18,0.2,0,18.9,1.8,2.5,60.1,60.1,64.6
29-Jun-10,0,21.4,0,10.8,0,6.6,3,0,1017.2,3.6,0,8,0,300,0,11,9.4,0,19.3,3.7,5,61.8,61.8,66.3
30-Jun-10,0,21.6,0,14.5,0,10.5,0,9.9,1009.2,10.3,0,21,0,150,0,29,4.6,0,19.2,3.3,4.6,53.4,53.4,57.9
01-Jul-10,0,21,0,14.4,0,15.1,0,3.2,1000,13,0,21,0,150,0,28,6.3,0,18.775,3.5,5.3,52,52,56.5
02-Jul-10,0,19.1,0,12.8,0,10.7,0,0.5,1005.9,13.4,0,22,0,250,0,31,8.7,0,17.8,3.1,4.6,53.1,53.1,57.7
03-Jul-10,0,19.5,0,12.7,0,11.3,0,0.1,1013.7,11,0,17,0,230,0,23,2.9,0,18.2,3,4.1,54.6,54.6,59.1
04-Jul-10,0,18.8,0,12.9,0,14.1,0,0.9,1012.7,16.1,0,26,0,240,0,35,6.7,0,18.2,2.9,4.8,55.2,55.2,59.7
05-Jul-10,0,18.7,0,11.8,0,7.4,0,0.3,1022,9.5,0,16,0,280,0,23,7.2,0,18.125,3.1,4.5,56.4,56.4,61
06-Jul-10,0,20.7,0,10.6,0,7.6,0,3.6,1018.9,10.9,0,20,0,230,0,26,0.1,0,16.8,2.1,3,53.8,53.8,58.4
07-Jul-10,0,18.7,0,13.6,0,11.6,0,1.2,1012.2,13.8,0,22,0,250,0,30,6.7,0,17.6,3.6,5.4,54.5,54.5,59.1
08-Jul-10,0,16.4,0,12.5,0,10.1,0,9.1,1011,8.4,0,12,0,220,0,17,0.1,0,16.475,1.9,2.7,46.3,46.3,50.9
09-Jul-10,0,16.8,0,12.7,0,12.9,0,16.7,1009.7,6.6,0,14,0,220,0,20,0,0,16.875,1.5,2.1,30.5,30.5,35.1
10-Jul-10,0,19,0,12.8,0,13,0,12.7,1006,8.7,0,25,0,280,0,37,0.1,0,16.7,1.5,2,18.9,18.9,23.5
11-Jul-10,0,18,0,11.6,0,8.2,0,0.9,1010.2,7.2,0,16,0,180,0,21,5.2,0,16.85,2.9,4,20.4,20.4,25.1
12-Jul-10,0,19.1,0,12.6,0,11.2,2,0,1010,4,0,8,0,110,0,11,0.3,0,17.475,2.1,2.7,22.1,22.1,26.9
13-Jul-10,0,18.3,0,14,0,12.4,0,0.9,1000.8,7,0,12,0,100,0,20,0.6,0,17.325,2.1,2.9,22.9,22.9,27.8
14-Jul-10,0,19.2,0,14.6,0,12.9,0,11.1,990.8,6.9,0,13,0,90,0,22,4.6,0,17.95,2.7,3.7,13.9,13.9,18.9
15-Jul-10,0,17.9,0,12.9,0,11.1,0,2.7,992.9,11.4,0,21,0,220,0,27,0.5,0,17.3,2,2.9,12.9,12.9,18
16-Jul-10,0,17,0,12.1,0,11.9,0,11.6,1002.4,11.2,0,18,0,240,0,24,4.8,0,16.75,2.7,4,3.7,3.7,8.9
17-Jul-10,0,18.3,0,11.7,0,8.4,0,6.5,1014.1,10.6,0,16,0,260,0,22,5.6,0,16.725,2.8,4.3,0,0,5.2
18-Jul-10,0,19.5,0,15.2,0,13.7,0,11.5,1013.3,7.2,0,14,0,140,0,18,0.2,0,18.025,1.8,2.6,0,-9.7,-4.4
19-Jul-10,0,20.5,0,13.9,0,15.2,0,0.8,1010.8,8.2,0,15,0,160,0,19,4.6,0,18.9,2.5,3.6,1.7,1.7,-2.4
20-Jul-10,0,19,0,12,0,8.8,0,6,1006.1,4.4,0,11,0,200,0,16,5.3,0,18.15,2.6,3.5,0,-1.7,-5.7
21-Jul-10,0,17.5,0,12.7,0,12.4,0,7.4,1004.3,9.2,0,21,0,310,0,27,1.6,0,17.2,2.1,3.1,0,-5.3,-10
22-Jul-10,0,19.8,0,11.5,0,11.3,0,0.1,1013.2,11.2,0,19,0,320,0,28,10.1,0,16.5,3.8,5.6,3.7,3.7,-5.8
23-Jul-10,0,18.1,0,11.6,0,8.9,0,0.2,1019.2,5.4,0,12,0,160,0,15,3.6,0,17.35,2.3,3,5.7,5.7,-3.4
24-Jul-10,0,18.3,0,14.2,0,13.6,0,0.3,1017.6,7.9,0,12,0,230,0,16,0.1,0,17.9,1.4,2,6.8,6.8,-2.1
25-Jul-10,0,19.7,0,15.1,0,14.2,0,0.1,1018.7,9,0,14,0,260,0,18,0,0,18.25,1.8,2.6,8.4,8.4,-0.3
26-Jul-10,0,21.9,0,15.6,0,15.6,0,0.9,1018.3,10.1,0,18,0,250,0,25,2.3,0,19.175,2.6,3.5,9.9,9.9,1.4
27-Jul-10,0,18,0,13.7,0,15.1,0,0.3,1016.9,9.1,0,15,0,270,0,21,0.9,0,18.725,1.7,2.4,11.1,11.1,2.8
28-Jul-10,0,20.1,0,13.5,0,13,0,0.2,1018.2,8.7,0,17,0,300,0,25,2.8,0,18.025,2.5,3.4,13.2,13.2,5.2
29-Jul-10,0,21.1,0,13.4,0,10.4,0,0.2,1016.6,3,0,9,0,250,0,12,3.5,0,18.65,2.7,3.5,15.4,15.4,7.6
30-Jul-10,0,19.1,0,13.8,0,15.5,0,9.6,1011.7,8.9,0,19,0,280,0,25,1.9,0,18.925,1.8,2.6,7.3,7.3,-0.2
31-Jul-10,0,18.7,0,13.5,0,12,0,3.5,1010.4,10.7,0,18,0,260,0,25,2.2,0,17.975,2.2,3.3,5.9,5.9,-1.4
01-Aug-10,0,19.6,0,13.1,0,12.5,0,1.4,1014.1,4.4,0,12,0,290,0,17,4,0,18.275,2.7,3.5,7,7,-0.1
02-Aug-10,0,17.7,0,13.5,0,12.8,0,2.5,1017,5.5,0,13,0,230,0,17,1.5,0,17.95,1.8,2.4,6.2,6.2,-0.8
03-Aug-10,0,17.7,0,13.3,0,12.3,0,2.6,1011.6,8.7,0,16,0,270,0,21,0.8,0,17.85,1.9,2.7,5.4,5.4,-1.5
04-Aug-10,0,18,0,12.8,0,11.2,0,0.9,1010,11.8,0,19,0,290,0,27,9.1,0,17.375,2.6,4.2,7,7,0.4
05-Aug-10,0,18.6,0,14,0,12.2,0,3.2,1010.2,8.3,0,15,0,260,0,19,3.5,0,17.625,2.3,3.2,6,6,-0.5
06-Aug-10,0,17.7,0,14.1,0,12.3,0,4.8,1007.4,12.3,0,20,0,240,0,29,2,0,17.625,1.7,2.7,2.8,2.8,-3.5
07-Aug-10,0,19.2,0,13.3,0,12,0,0.1,1015,8,0,16,0,310,0,22,3.3,0,17.425,2.5,3.4,5.1,5.1,-1
08-Aug-10,0,19.9,0,10.3,0,6.1,0,1.8,1016.5,5.5,0,12,0,180,0,15,6.4,0,18.05,2.5,3.4,5.7,5.7,-0.2
09-Aug-10,0,18.1,0,13.6,0,13.8,0,1.6,1009.8,9,0,18,0,280,0,23,4.9,0,18.325,2.3,3.1,6.3,6.3,0.4
10-Aug-10,0,19.5,0,12.7,0,10.7,0,0.1,1009.2,9.8,0,16,0,270,0,23,9.4,0,17.75,3.1,4.3,9.1,9.1,3.4
11-Aug-10,0,19.5,0,12.9,0,8.8,0,0.3,1015,8.3,0,17,0,290,0,25,5.9,0,17.875,2.6,3.6,11.1,11.1,5.7
12-Aug-10,0,17.9,0,13,0,10.1,0,0.1,1021.1,8.1,0,13,0,290,0,22,1.2,0,17.175,1.9,2.6,12.8,12.8,7.5
13-Aug-10,0,17.7,0,12.7,0,12.2,0,0.5,1023.3,7.6,0,13,0,320,0,19,2.6,0,16.7,2.1,2.7,14.1,14.1,9.1
14-Aug-10,0,16.5,0,11.2,0,12.1,0,2.5,1021.7,4.4,0,8,0,320,0,12,0.1,0,16.4,1.4,1.9,12.9,12.9,8
15-Aug-10,0,23.4,0,8.2,0,5.8,0,0.2,1022.6,3.2,0,12,0,280,0,16,12.1,0,17.7,3.2,4.3,15.5,15.5,11
16-Aug-10,0,18.5,0,11.2,0,7.7,0,1.9,1016.7,5.2,0,13,0,230,0,17,0,0,16.9,1.5,2,14.9,14.9,10.6
17-Aug-10,0,17.9,0,11.3,0,8.1,2,0,1010.5,9.4,0,15,0,290,0,23,6.1,0,17.025,2.3,3.4,16.8,16.8,12.9
18-Aug-10,0,17.4,0,13,0,10.6,0,8.4,1005.8,11.7,0,20,0,240,0,28,7.9,0,16.925,2.5,3.8,10.5,10.5,6.9
19-Aug-10,0,19,0,12.7,0,10.5,0,0.5,1000.5,7.4,0,14,0,160,0,19,1.8,0,16.5,1.4,2,11.3,11.3,7.8
20-Aug-10,0,19.2,0,13.2,0,15,0,0.5,1003.5,13,0,23,0,230,0,32,10,0,18.25,2.2,3.5,12.7,12.7,9.4
21-Aug-10,0,19.2,0,13.6,0,10.5,0,1.6,1012,9.4,0,17,0,230,0,23,4,0,17.35,2.1,2.9,13,13,10
22-Aug-10,0,19.2,0,12,0,9.8,0,0.6,1007.2,6.2,0,12,0,250,0,16,6.4,0,17.175,2.3,3.2,14.5,14.5,11.7
23-Aug-10,0,17,0,12.2,0,12.4,0,2.2,1000.3,12.3,0,22,0,290,0,33,10.9,0,17.025,2.6,4,14.5,14.5,12
24-Aug-10,0,17.6,0,8.9,0,9.3,0,0.5,1007.5,11.2,0,22,0,270,0,28,11.2,0,16.2,2.5,3.8,16.2,16.2,14
25-Aug-10,0,19.3,0,7.3,0,5.9,3,0,1008.9,5.5,0,13,0,40,0,17,5.1,0,15.975,2.2,3,18.1,18.1,16.1
26-Aug-10,0,19.7,0,6.9,0,6.2,3,0,1007.3,6.4,0,12,0,20,0,18,11.7,0,15.85,2.9,4,20.5,20.5,18.8
27-Aug-10,0,18.4,0,9.8,0,9.9,3,0,1014.6,6.7,0,15,0,280,0,19,10.4,0,16.125,2.6,3.6,22.6,22.6,21.2
28-Aug-10,0,18.2,0,9.8,0,6.3,0,0.1,1021.9,9.2,0,18,0,270,0,24,8.6,0,16.075,2.5,3.7,24.5,24.5,23.3
29-Aug-10,0,19.2,0,6.9,0,11.5,0,0.2,1022.2,9.3,0,16,0,290,0,23,8.7,0,16.3,2.4,3.4,26.2,26.2,25.2
30-Aug-10,0,18.6,0,4.4,0,2.7,3,0,1024.6,3.8,0,9,0,130,0,14,12.3,0,15.5,2.6,3.6,28.2,28.2,27.4
31-Aug-10,0,20.2,0,9.1,0,7.5,3,0,1020.9,8.2,0,14,0,120,0,20,9.5,0,15.9,2.9,4,30.3,30.3,29.8
01-Sep-10,0,21.4,0,12.1,0,10.2,3,0,1016.8,8.3,0,15,0,130,0,20,4.7,0,16.55,2.5,3.2,32.1,32.1,31.8
02-Sep-10,0,22,0,11.6,0,9.7,3,0,1015.6,9.1,0,16,0,130,0,23,5.2,0,16.35,2.5,3.3,33.9,33.9,33.8
03-Sep-10,0,21.4,0,12,0,7.4,3,0,1014,9.9,0,17,0,150,0,22,10.5,0,16.825,3,4.2,36,36,36.1
04-Sep-10,0,21.5,0,14.4,0,13.5,0,1.4,1011.9,7,0,18,0,140,0,24,8,0,18.075,2.1,2.9,36,36,36.2
05-Sep-10,0,19.5,0,13.7,0,10.4,0,3.4,1004.4,11.8,0,22,0,120,0,34,0.2,0,17.075,1.2,1.6,33.4,33.4,33.7
06-Sep-10,0,18.6,0,13.7,0,14,0,22.4,995.2,6.3,0,16,0,150,0,22,2.4,0,17.425,0.7,0.9,11.5,11.5,11.8
07-Sep-10,0,17.4,0,12.3,0,11.9,0,42.4,993,8.4,0,15,0,250,0,20,3,0,16.125,1.7,2.4,0,-10,-10
08-Sep-10,0,18.6,0,12.8,0,10.4,0,0.2,1000.3,9.8,0,19,0,250,0,26,7.3,0,16.3,1.9,2.8,1.7,1.7,-7.8
09-Sep-10,0,18.3,0,13.5,0,10.4,0,7.1,1009.9,8.8,0,16,0,160,0,22,2.5,0,16.425,1.3,2,0,-4.1,-10
10-Sep-10,0,19.4,0,14.5,0,14.1,0,4,1007,8.3,0,17,0,210,0,24,2.2,0,17.8,1.4,2,0,-2.6,-10
11-Sep-10,0,18.1,0,12.2,0,10.9,0,2,1012.5,10,0,20,0,280,0,31,8.8,0,16.95,2.1,3.1,0.1,0.1,-9.4
12-Sep-10,0,16.8,0,11.5,0,8.2,0,0.2,1022,9,0,18,0,240,0,23,1.6,0,15.625,1.4,1.9,1.3,1.3,-7.7
13-Sep-10,0,19,0,14.8,0,13,0,8,1018.3,17.2,0,25,0,230,0,36,0,0,16.2,1.3,1.9,0,-5.4,-10
14-Sep-10,0,17.4,0,10.8,0,14.9,0,8,1013.8,15,0,24,0,270,0,38,3.9,0,16.3,1.4,2.2,0,-6.6,-10
15-Sep-10,0,16.5,0,11.4,0,7,0,0.3,1013.4,14,0,24,0,280,0,34,6.1,0,14.875,2,3,1.7,1.7,-7.8
16-Sep-10,0,17,0,10,0,5.9,2,0,1015.4,6.5,0,15,0,290,0,20,7.9,0,14.725,1.9,2.6,3.6,3.6,-5.5
17-Sep-10,0,16,0,6.6,0,4,3,0,1018.8,4.2,0,10,0,350,0,16,6.2,0,14.225,1.7,2.3,5.2,5.2,-3.6
18-Sep-10,0,16.9,0,6.8,0,4.3,0,0.3,1015.6,9.2,0,19,0,230,0,27,0.1,0,14.05,1.2,1.6,6.1,6.1,-2.5
19-Sep-10,0,17.6,0,14.2,0,12.8,0,6.5,1008.4,11.2,0,18,0,230,0,26,1.1,0,15.55,1.2,1.7,0.7,0.7,-7.6
20-Sep-10,0,20.1,0,13.9,0,12.1,0,2.1,1008.1,8.4,0,15,0,230,0,22,4.3,0,16.075,1.7,2.4,0.3,0.3,-7.6
21-Sep-10,0,19.3,0,14.4,0,12.4,0,2.2,1009.2,11,0,18,0,160,0,25,1,0,16.25,1.4,2,0,-0.4,-8
22-Sep-10,0,19.2,0,13.9,0,11.9,0,17.9,1006.2,8,0,17,0,240,0,21,6.5,0,16.6,1.5,2.1,0,-10,-10
23-Sep-10,0,15.7,0,12.3,0,12.3,0,3.6,1006.2,10.4,0,18,0,320,0,25,3.2,0,15.5,1.3,1.9,0,-2.3,-10
24-Sep-10,0,13.9,0,5.7,0,9.1,3,0,1014.4,8.1,0,14,0,350,0,20,5.5,0,13.7,1.2,1.7,1.2,1.2,-8.3
25-Sep-10,0,13.5,0,6.5,0,4.1,3,0,1020.3,4.4,0,12,0,30,0,16,2.2,0,13.05,1.3,1.8,2.5,2.5,-6.6
26-Sep-10,0,13.9,0,8,0,7.5,0,0,1015.9,6.3,0,10,0,140,0,14,0.1,0,13.125,1.3,1.7,3.8,3.8,-4.9
27-Sep-10,0,15.4,0,10.2,0,8.3,0,0,1010.9,10.8,0,15,0,130,0,22,2.6,0,13.125,1.6,2.2,5.3,5.3,-3.1
28-Sep-10,0,15.9,0,8.1,0,10.2,0,4.3,1009,6.4,0,12,0,150,0,17,2,0,13.4,0.8,1.2,1.8,1.8,-6.4
29-Sep-10,0,16.7,0,6.8,0,5.4,0,1,1011,4.3,0,13,0,230,0,18,9,0,12.875,1.3,1.9,2.2,2.2,-5.7
30-Sep-10,0,16,0,8.4,0,7,0,1.6,1001.2,8.3,0,15,0,160,0,20,1.8,0,13.2,1.1,1.6,1.6,1.6,-5.9
01-Oct-10,0,15.1,0,9.6,0,11.3,0,2.7,991,13.1,0,25,0,230,0,37,7.8,0,13.7,1.3,2,0.2,0.2,-7.1
02-Oct-10,0,13.9,0,9.6,0,7.5,0,1,991.4,9.2,0,16,0,170,0,20,0.1,0,12.625,1,1.4,0.2,0.2,-6.7
03-Oct-10,0,15.9,0,7.6,0,5.3,0,4,991.5,6.8,0,15,0,220,0,26,7.2,0,12.7,1.2,1.7,0,-2.6,-9.2
04-Oct-10,0,16.3,0,8.8,0,6.9,0,4.3,990.3,13.4,0,28,0,160,0,39,2.9,0,12.275,1.1,1.7,0,-3.2,-10
05-Oct-10,0,15.2,0,8.8,0,7.9,0,0.2,989.5,11.8,0,23,0,200,0,31,7.4,0,12.175,1.6,2.2,1.4,1.4,-8.1
06-Oct-10,0,16.3,0,7.8,0,6,2,0,998.5,10.4,0,20,0,230,0,27,8.8,0,11.975,1.5,2.1,2.9,2.9,-6.1
07-Oct-10,0,17.6,0,11.3,0,9.3,2,0,1004.2,12.9,0,21,0,140,0,30,6.4,0,12.65,1.5,2,4.4,4.4,-4.3
08-Oct-10,0,19,0,15.6,0,13.3,0,0.3,1003.9,13.5,0,20,0,130,0,29,0.4,0,14.275,1.4,1.7,5.4,5.4,-3
09-Oct-10,0,19.6,0,15,0,15.4,0,0,1007.6,11.8,0,19,0,80,0,28,1.7,0,14.925,1.6,2.1,7,7,-1.2
10-Oct-10,0,15.3,0,11.5,0,13.6,3,0,1012.5,7.2,0,12,0,60,0,17,0,0,14.35,0.7,1,7.7,7.7,-0.4
11-Oct-10,0,17.7,0,6.5,0,2.6,3,0.1,1017.8,4,0,9,0,40,0,11,6.5,0,13.675,1,1.4,8.5,8.5,0.5
12-Oct-10,0,16.1,0,1.7,1,-2.2,3,0.1,1020.3,2,0,5,0,30,0,6,5.7,0,11.6,0.8,1.1,9.1,9.1,1.1
13-Oct-10,0,10.9,0,4.2,1,-0.3,3,0.3,1021.5,3,0,8,0,30,0,10,2.3,0,11.45,0.5,0.6,9.3,9.3,1.3
14-Oct-10,0,11.1,0,7.4,0,7.6,2,0,1022.7,3,0,9,0,20,0,15,0,0,11.55,0.6,0.8,9.8,9.8,2
15-Oct-10,0,14.8,0,7.3,0,3,0,1,1022.3,6.3,0,13,0,300,0,18,4.4,0,12.2,0.8,1.2,9.6,9.6,1.8
